"ID","Local","Irradiance_[W/m^2]","T_ambient_[Degrees Celsius]","T_ground_[Degrees Celsius]","Wind_[m/s]","Cloud_[okta]","Pressure_[Pa]","Rain_[mm/hr]","Diffuse_[W/m^2]","Direct_[W/m^2]","Elevation_[Degrees]","Azimuth_[Degrees]"
8109,"0000-12-03 20:30:00",0,4.179,3.468,6.556,6.227,101134.683,0.099,0,0,-44.807,296.353
8110,"0000-12-03 21:30:00",0,4.138,3.347,6.464,6.626,101138.835,0.078,0,0,-52.115,314.264
8111,"0000-12-03 22:30:00",0,4.058,3.242,6.431,6.714,101146.986,0.062,0,0,-57.203,336.738
8112,"0000-12-03 23:30:00",0.002,4.037,3.148,6.375,6.379,101132.153,0.036,0.002,0,-58.799,42.575
8113,"0000-12-04 00:30:00",0.002,3.967,3.108,6.451,6.109,101198.082,0.073,0.002,0,-56.367,28.539
8114,"0000-12-04 01:30:00",0,3.917,3.068,6.597,6.614,101117.997,0.04,0,0,-50.714,49.952
8115,"0000-12-04 02:30:00",0,3.869,3.071,6.67,6.189,101102.32,0.059,0,0,-43.052,67.103
8116,"0000-12-04 03:30:00",0,3.829,3.044,6.831,6.584,101087.823,0.035,0,0,-34.479,81.108
8117,"0000-12-04 04:30:00",0,3.822,3.024,6.973,6.556,101079.13,0.058,0,0,-25.544,93.437
8118,"0000-12-04 05:30:00",0,3.796,3.002,6.757,7.111,101086.787,0.066,0,0,-16.736,104.929
8119,"0000-12-04 06:30:00",0,3.744,3.033,6.754,7.067,101096.587,0.048,0,0,-8.372,116.286
8120,"0000-12-04 07:30:00",2.435,3.79,3.044,6.638,6.98,101118.105,0.061,2.425,0.01,-0.803,127.961
8121,"0000-12-04 08:30:00",23.695,4.079,3.178,6.449,7.13,101131.129,0.075,21.074,2.621,5.616,140.279
8122,"0000-12-04 09:30:00",54.851,4.542,3.36,6.626,6.769,101135.667,0.121,45.33,9.521,10.506,153.396
8123,"0000-12-04 10:30:00",90.248,5.051,3.611,6.659,6.615,101108.65,0.104,64.494,25.756,13.516,167.241
8124,"0000-12-04 11:30:00",108.538,5.501,3.805,6.723,6.261,101071.718,0.08,72.783,35.756,14.389,181.503
8125,"0000-12-04 12:30:00",93.881,5.731,3.904,6.766,6.446,101053.355,0.077,65.482,28.398,13.043,195.713
8126,"0000-12-04 13:30:00",62.655,5.645,3.92,6.615,6.436,101040.413,0.093,45.812,16.842,9.602,209.417
8127,"0000-12-04 14:30:00",25.726,5.32,3.83,6.441,6.323,101051.589,0.072,21.517,4.209,4.351,222.357
8128,"0000-12-04 15:30:00",1.419,4.835,3.653,6.144,5.992,101074.574,0.118,1.357,0.061,-2.348,234.513
8129,"0000-12-04 16:30:00",0,4.523,3.561,6.216,6.268,101105.416,0.148,0,0,-10.12,246.079
8130,"0000-12-04 17:30:00",0,4.371,3.526,6.306,6.155,101123.859,0.191,0,0,-18.616,257.411
8131,"0000-12-04 18:30:00",0,4.246,3.377,6.287,5.942,101139.788,0.097,0,0,-27.496,269.016
8132,"0000-12-04 19:30:00",0,4.167,3.307,6.246,5.753,101155.921,0.044,0,0,-36.399,281.589
8133,"0000-12-04 20:30:00",0,4.125,3.203,6.234,5.773,101165.46,0.067,0,0,-44.863,296.137
8134,"0000-12-04 21:30:00",0,4.005,3.111,6.134,5.989,101167.225,0.087,0,0,-52.19,314.029
8135,"0000-12-04 22:30:00",0,3.936,3.009,6.086,6.047,101171.258,0.103,0,0,-57.307,336.507
8136,"0000-12-04 23:30:00",0,3.965,2.922,6.091,6.34,101166.55,0.13,0,0,-58.934,42.401
8137,"0000-12-05 00:30:00",0,3.98,2.855,6.064,6.164,101161.383,0.101,0,0,-56.521,28.45
8138,"0000-12-05 01:30:00",0.004,3.984,2.771,6.077,5.887,101172.391,0.086,0.004,0,-50.857,49.968
8139,"0000-12-05 02:30:00",0.002,3.946,2.735,6.028,6.276,101162.98,0.071,0.002,0,-43.234,67.068
8140,"0000-12-05 03:30:00",0.002,3.914,2.748,6.101,5.996,101157.267,0.085,0.002,0,-34.641,81.12
8141,"0000-12-05 04:30:00",0,3.824,2.732,6.314,6.139,101156.892,0.104,0,0,-25.718,93.432
8142,"0000-12-05 05:30:00",0,3.777,2.761,6.42,6.126,101168.111,0.057,0,0,-16.897,104.935
8143,"0000-12-05 06:30:00",0,3.751,2.822,6.593,6.211,101183.573,0.058,0,0,-8.533,116.284
8144,"0000-12-05 07:30:00",2.349,3.8,2.899,6.603,6.315,101209.034,0.041,2.333,0.017,-0.963,127.946
8145,"0000-12-05 08:30:00",28.142,4.095,3.002,6.698,6.333,101230.042,0.088,23.703,4.44,5.459,140.246
8146,"0000-12-05 09:30:00",63.88,4.577,3.149,6.822,6.673,101238.703,0.09,49.706,14.176,10.354,153.342
8147,"0000-12-05 10:30:00",91.67,5.029,3.275,7.204,6.883,101226.151,0.153,67.786,23.885,13.376,167.163
8148,"0000-12-05 11:30:00",101.142,5.373,3.445,7.506,6.706,101203.04,0.154,73.881,27.261,14.263,181.403
8149,"0000-12-05 12:30:00",94.002,5.703,3.556,7.463,6.193,101179.593,0.166,64.425,29.576,12.933,195.594
8150,"0000-12-05 13:30:00",62.538,5.57,3.556,7.384,6.109,101162.325,0.158,46.124,16.417,9.51,209.285
8151,"0000-12-05 14:30:00",25.054,5.216,3.551,7.124,6.068,101174.805,0.201,19.955,5.099,4.277,222.215
8152,"0000-12-05 15:30:00",1.214,4.827,3.518,6.88,5.904,101190.898,0.193,1.19,0.023,-2.407,234.365
8153,"0000-12-05 16:30:00",0,4.539,3.511,6.77,5.911,101202.078,0.148,0,0,-10.167,245.924
8154,"0000-12-05 17:30:00",0,4.286,3.53,6.841,6.172,101214.122,0.137,0,0,-18.654,257.249
8155,"0000-12-05 18:30:00",0,4.267,3.444,6.868,6.051,101220.885,0.129,0,0,-27.531,268.841
8156,"0000-12-05 19:30:00",0,4.145,3.353,6.905,6.126,101225.253,0.131,0,0,-36.436,281.397
8157,"0000-12-05 20:30:00",0,4.15,3.254,6.929,6.571,101228.749,0.118,0,0,-44.91,295.924
8158,"0000-12-05 21:30:00",0,4.157,3.191,6.986,6.778,101227.536,0.139,0,0,-52.258,313.795
8159,"0000-12-05 22:30:00",0,4.211,3.136,7.045,6.618,101233.795,0.117,0,0,-57.403,336.277
8160,"0000-12-05 23:30:00",0,4.226,3.067,6.937,7.088,101233.92,0.196,0,0,-59.061,42.223
8161,"0000-12-06 00:30:00",0,4.16,3.043,6.964,6.882,101232.194,0.17,0,0,-56.669,28.354
8162,"0000-12-06 01:30:00",0,4.088,3.042,6.895,7.265,101257.153,0.095,0,0,-51.012,49.933
8163,"0000-12-06 02:30:00",0,3.975,3.035,7.02,6.676,101272.278,0.088,0,0,-43.391,67.063
8164,"0000-12-06 03:30:00",0,3.88,2.998,7.011,6.999,101287.573,0.093,0,0,-34.798,81.127
8165,"0000-12-06 04:30:00",0,3.836,3.006,7.128,6.47,101305.262,0.097,0,0,-25.873,93.439
8166,"0000-12-06 05:30:00",0,3.859,2.975,7.116,6.916,101332.148,0.129,0,0,-17.053,104.937
8167,"0000-12-06 06:30:00",0,3.884,2.985,7.093,7.113,101362.086,0.115,0,0,-8.689,116.276
8168,"0000-12-06 07:30:00",2.166,3.959,3.035,7.018,6.446,101398.846,0.113,2.164,0.002,-1.117,127.927
8169,"0000-12-06 08:30:00",28.802,4.347,3.108,7.172,6.479,101436.745,0.122,23.179,5.623,5.307,140.209
8170,"0000-12-06 09:30:00",65.156,4.799,3.219,7.192,6.546,101473.119,0.132,49.442,15.714,10.208,153.285
8171,"0000-12-06 10:30:00",97.935,5.252,3.362,7.26,6.294,101486.12,0.106,65.712,32.221,13.241,167.082
8172,"0000-12-06 11:30:00",110.542,5.644,3.441,7.366,6.16,101479.648,0.099,72.653,37.889,14.143,181.302
8173,"0000-12-06 12:30:00",93.272,5.713,3.558,7.126,5.9,101478.849,0.141,60.935,32.338,12.83,195.475
8174,"0000-12-06 13:30:00",59.902,5.597,3.646,6.915,6.059,101472.337,0.194,41.389,18.514,9.426,209.153
8175,"0000-12-06 14:30:00",21.655,5.272,3.731,6.851,6.411,101486.37,0.251,18.268,3.389,4.211,222.075
8176,"0000-12-06 15:30:00",1.016,5.078,3.79,6.649,6.668,101504.559,0.199,1.008,0.008,-2.458,234.219
8177,"0000-12-06 16:30:00",0,4.922,3.863,6.612,6.618,101513.426,0.147,0,0,-10.206,245.773
8178,"0000-12-06 17:30:00",0,4.783,3.925,6.611,6.648,101525.235,0.119,0,0,-18.686,257.089
8179,"0000-12-06 18:30:00",0,4.692,3.843,6.488,5.97,101534.518,0.124,0,0,-27.558,268.669
8180,"0000-12-06 19:30:00",0,4.609,3.763,6.43,6.294,101533.72,0.11,0,0,-36.467,281.209
8181,"0000-12-06 20:30:00",0,4.606,3.646,6.407,6.138,101528.803,0.112,0,0,-44.951,295.714
8182,"0000-12-06 21:30:00",0,4.559,3.526,6.236,5.963,101518.889,0.172,0,0,-52.317,313.563
8183,"0000-12-06 22:30:00",0,4.464,3.398,6.124,6.47,101507.581,0.223,0,0,-57.492,336.047
8184,"0000-12-06 23:30:00",0,4.313,3.223,6.16,6.143,101476.397,0.276,0,0,-59.182,42.039
8185,"0000-12-07 00:30:00",0,4.289,3.194,6.218,6.463,101465.725,0.161,0,0,-56.81,28.249
8186,"0000-12-07 01:30:00",0,4.228,3.151,6.271,6.202,101450.888,0.107,0,0,-51.162,49.889
8187,"0000-12-07 02:30:00",0,4.133,3.09,6.426,6.214,101413.661,0.105,0,0,-43.543,67.052
8188,"0000-12-07 03:30:00",0,4.069,3.044,6.512,6.093,101373.871,0.129,0,0,-34.95,81.125
8189,"0000-12-07 04:30:00",0,4.018,2.988,6.408,6.373,101341.777,0.119,0,0,-26.025,93.439
8190,"0000-12-07 05:30:00",0,4.034,2.947,6.43,6.469,101318.126,0.229,0,0,-17.206,104.933
8191,"0000-12-07 06:30:00",0.002,4.014,2.921,6.535,6.437,101307.076,0.11,0.002,0,-8.841,116.263
8192,"0000-12-07 07:30:00",1.824,3.957,2.933,6.732,6.269,101305.393,0.127,1.814,0.009,-1.267,127.902
8193,"0000-12-07 08:30:00",25.467,4.2,2.983,6.766,6.564,101305.604,0.173,20.932,4.536,5.161,140.167
8194,"0000-12-07 09:30:00",61.757,4.614,3.138,6.906,6.345,101301.359,0.136,44.24,17.518,10.07,153.222
8195,"0000-12-07 10:30:00",90.495,5.178,3.346,6.993,6.319,101272.958,0.133,59.667,30.828,13.114,166.999
8196,"0000-12-07 11:30:00",99.513,5.485,3.472,6.879,6.697,101237.332,0.133,65.489,34.025,14.029,181.198
8197,"0000-12-07 12:30:00",83.155,5.589,3.52,6.721,6.777,101211.532,0.107,59.238,23.918,12.734,195.355
8198,"0000-12-07 13:30:00",53.011,5.409,3.489,6.664,7.138,101186.406,0.134,41.359,11.652,9.349,209.022
8199,"0000-12-07 14:30:00",20.617,5.121,3.406,6.416,7.168,101186.657,0.2,17.689,2.929,4.151,221.936
8200,"0000-12-07 15:30:00",0.96,4.744,3.357,6.253,6.82,101192.748,0.194,0.956,0.004,-2.503,234.075
8201,"0000-12-07 16:30:00",0,4.512,3.362,6.229,7.056,101200.606,0.229,0,0,-10.239,245.624
8202,"0000-12-07 17:30:00",0,4.29,3.367,6.043,6.585,101218.508,0.162,0,0,-18.709,256.933
8203,"0000-12-07 18:30:00",0,4,3.124,6.094,6.412,101234.558,0.114,0,0,-27.58,268.502
8204,"0000-12-07 19:30:00",0,3.711,2.883,6.086,5.878,101251.558,0.086,0,0,-36.49,281.026
8205,"0000-12-07 20:30:00",0,3.557,2.66,6.152,6.181,101270.166,0.091,0,0,-44.982,295.508
8206,"0000-12-07 21:30:00",0,3.339,2.435,6.186,5.761,101276.005,0.063,0,0,-52.368,313.334
8207,"0000-12-07 22:30:00",0,3.235,2.203,6.087,5.849,101294.154,0.075,0,0,-57.573,335.814
8208,"0000-12-07 23:30:00",0,3.168,1.982,6.025,5.665,101295.751,0.116,0,0,-59.295,41.85
8209,"0000-12-08 00:30:00",0,3.036,1.927,6.065,5.777,101289.155,0.122,0,0,-56.946,28.137
8210,"0000-12-08 01:30:00",0,3.02,1.897,5.981,5.814,101304.237,0.06,0,0,-51.308,49.838
8211,"0000-12-08 02:30:00",0,2.994,1.869,5.897,6.101,101298.274,0.046,0,0,-43.691,67.03
8212,"0000-12-08 03:30:00",0,2.958,1.861,5.885,6.217,101296.255,0.048,0,0,-35.098,81.117
8213,"0000-12-08 04:30:00",0,2.895,1.793,5.854,5.844,101298.637,0.077,0,0,-26.173,93.433
8214,"0000-12-08 05:30:00",0,2.895,1.714,5.704,5.739,101304.519,0.124,0,0,-17.353,104.923
8215,"0000-12-08 06:30:00",0,2.84,1.752,5.745,6.159,101321.536,0.133,0,0,-8.987,116.243
8216,"0000-12-08 07:30:00",1.939,2.845,1.798,5.608,6.252,101348.301,0.101,1.936,0.004,-1.41,127.871
8217,"0000-12-08 08:30:00",28.478,3.257,1.885,5.666,6.319,101373.133,0.083,23.064,5.413,5.021,140.12
8218,"0000-12-08 09:30:00",64.532,3.85,2.056,5.915,6.601,101386.96,0.108,48.048,16.483,9.937,153.156
8219,"0000-12-08 10:30:00",94.897,4.425,2.25,6.172,6.306,101364.569,0.093,65.204,29.694,12.994,166.912
8220,"0000-12-08 11:30:00",103.686,4.833,2.397,6.262,6.3,101341.184,0.087,72.738,30.948,13.923,181.093
8221,"0000-12-08 12:30:00",83.733,4.881,2.574,6.374,6.504,101314.254,0.096,60.728,23.006,12.647,195.235
8222,"0000-12-08 13:30:00",57.733,4.809,2.694,6.41,6.286,101295.598,0.067,44.256,13.479,9.28,208.891
8223,"0000-12-08 14:30:00",22.418,4.481,2.749,6.403,6.277,101299.383,0.126,19.244,3.175,4.1,221.799
8224,"0000-12-08 15:30:00",1.118,4.13,2.755,6.385,6.146,101304.428,0.118,1.109,0.01,-2.539,233.933
8225,"0000-12-08 16:30:00",0,3.96,2.824,6.473,6.496,101297.159,0.134,0,0,-10.264,245.478
8226,"0000-12-08 17:30:00",0,3.864,2.936,6.631,6.718,101288.672,0.197,0,0,-18.727,256.78
8227,"0000-12-08 18:30:00",0,3.858,2.825,6.497,6.738,101287.495,0.307,0,0,-27.595,268.339
8228,"0000-12-08 19:30:00",0,3.828,2.72,6.367,6.509,101281.739,0.355,0,0,-36.506,280.846
8229,"0000-12-08 20:30:00",0,3.79,2.617,6.446,5.743,101276.526,0.217,0,0,-45.008,295.306
8230,"0000-12-08 21:30:00",0,3.773,2.572,6.578,5.844,101285.939,0.302,0,0,-52.412,313.107
8231,"0000-12-08 22:30:00",0,3.685,2.456,6.449,5.804,101297.06,0.263,0,0,-57.646,335.581
8232,"0000-12-08 23:30:00",0,3.613,2.302,6.538,5.655,101298.991,0.072,0,0,-59.401,41.657
8233,"0000-12-09 00:30:00",0,3.605,2.374,6.421,5.862,101298.277,0.14,0,0,-57.075,28.018
8234,"0000-12-09 01:30:00",0.002,3.694,2.502,6.409,5.936,101330.281,0.26,0.002,0,-51.451,49.777
8235,"0000-12-09 02:30:00",0.002,3.677,2.532,6.541,6.524,101338.731,0.224,0.002,0,-43.836,66.999
8236,"0000-12-09 03:30:00",0.004,3.67,2.552,6.631,6.152,101341.978,0.161,0.004,0,-35.243,81.099
8237,"0000-12-09 04:30:00",0.004,3.634,2.573,6.498,6.42,101370.248,0.135,0.004,0,-26.319,93.418
8238,"0000-12-09 05:30:00",0,3.59,2.615,6.343,5.88,101397.027,0.094,0,0,-17.499,104.902
8239,"0000-12-09 06:30:00",0,3.477,2.621,6.297,5.493,101433.075,0.083,0,0,-9.131,116.216
8240,"0000-12-09 07:30:00",1.548,3.423,2.647,6.35,5.567,101489.092,0.109,1.545,0.004,-1.551,127.83
8241,"0000-12-09 08:30:00",26.177,3.665,2.693,6.407,5.618,101533.163,0.116,22.385,3.793,4.887,140.064
8242,"0000-12-09 09:30:00",68.112,4.104,2.81,6.451,5.88,101573.555,0.163,49.238,18.872,9.813,153.084
8243,"0000-12-09 10:30:00",101.562,4.646,2.956,6.573,5.252,101574.42,0.141,68.177,33.385,12.879,166.821
8244,"0000-12-09 11:30:00",106.919,4.886,3.06,6.688,5.704,101576.195,0.18,69.468,37.453,13.826,180.983
8245,"0000-12-09 12:30:00",91.597,4.9,3.127,6.646,5.762,101578.454,0.069,63.094,28.503,12.569,195.112
8246,"0000-12-09 13:30:00",63.57,4.787,3.168,6.645,6.282,101592.177,0.086,46.395,17.173,9.22,208.758
8247,"0000-12-09 14:30:00",22.851,4.387,3.132,6.55,5.774,101616.366,0.143,19.86,2.993,4.056,221.663
8248,"0000-12-09 15:30:00",0.972,4.056,3.123,6.347,5.909,101639.042,0.134,0.956,0.016,-2.566,233.792
